SiteVisit_ID,SiteID,Year,Month,Day,Species_Code,AGE,Errors,Removal_Passes,Pass1,Pass2,Pass3,Pass4,Pass5,Pass6,Pass7,Pass8,Pass9,MLE_loops,Total_Catch,Pop_Est,Capture_Prob,Pop_Est_VAR,Pop_Est_SE,Capture_Prob_VAR,Capture_Prob_SE,T-Value,Pop_Est_CI_Lower,Pop_Est_CI_Upper,Capture_Prob_CI_Lower,Capture_Prob_CI_Upper,Chi_Square,Current,UserCriteria,RunDateTime
1999-07-21_F_1F030,F_1F030,1999,7,21,BKT,1,NA,4,27,4,3,0,NA,NA,NA,NA,NA,1,34,34,0.772727273,0.102514382,0.320178671,0.004510633,0.067161245,1.960000038,33.3724498,34.6275502,0.641091233,0.904363312,2.968491884,FALSE,NA,11/7/2012
1999-07-21_F_1FVA2,F_1FVA2,1999,7,21,BKT,1,NA,3,12,1,0,NA,NA,NA,NA,NA,NA,1,13,13,0.928571429,0.004934864,0.07024859,0.004934864,0.07024859,1.960000038,12.86231276,13.13768724,0.790884191,1.066258666,0.084021514,FALSE,NA,11/7/2012
1999-07-21_F_1FVA3,F_1FVA3,1999,7,21,BKT,1,NA,3,77,18,4,NA,NA,NA,NA,NA,NA,2,99,100,0.7734375,1.640828832,1.280948411,0.001912219,0.043728929,1.960000038,97.48934111,102.5106589,0.6877288,0.8591462,0.014995588,FALSE,NA,11/7/2012
1999-07-22_F_2F048,F_2F048,1999,7,22,BKT,1,Invalid Dataset,1,67,NA,NA,NA,NA,NA,NA,NA,NA,0,67,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-26_F_2F040,F_2F040,1999,7,26,BKT,1,NA,3,71,18,5,NA,NA,NA,NA,NA,NA,2,94,95,0.752,2.1728833,1.474070317,0.002213714,0.047050122,1.960000038,92.11082218,97.88917782,0.659781761,0.844218239,0.093004058,FALSE,NA,11/7/2012
1999-07-26_F_2F040,F_2F040,1999,7,26,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-26_F_2F050,F_2F050,1999,7,26,BKT,1,Invalid Dataset,1,27,NA,NA,NA,NA,NA,NA,NA,NA,0,27,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-27_F_2F038,F_2F038,1999,7,27,BKT,1,Invalid Dataset,3,7,0,0,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-27_F_2F038,F_2F038,1999,7,27,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-27_F_2F039,F_2F039,1999,7,27,BKT,1,NA,3,44,6,0,NA,NA,NA,NA,NA,NA,1,50,50,0.892857143,0.067114969,0.259065569,0.001864305,0.043177595,1.960000038,49.49223148,50.50776852,0.808229057,0.977485229,0.831377919,FALSE,NA,11/7/2012
1999-07-27_F_2F039,F_2F039,1999,7,27,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1999-07-28_F_1F007,F_1F007,1999,7,28,BKT,1,NA,3,46,27,9,NA,NA,NA,NA,NA,NA,9,82,90,0.543046358,29.41508483,5.423567537,0.005128786,0.071615546,1.960000038,79.36980763,100.6301924,0.402679888,0.683412827,1.29077359,FALSE,NA,11/7/2012
1999-07-28_F_1FVA1,F_1FVA1,1999,7,28,BKT,1,NA,3,61,19,11,NA,NA,NA,NA,NA,NA,6,91,96,0.619047619,12.79233248,3.576637035,0.003665338,0.060542033,1.960000038,88.98979141,103.0102086,0.500385234,0.737710004,1.281927628,FALSE,NA,11/7/2012
1999-07-29_F_1F118,F_1F118,1999,7,29,BKT,1,NA,3,96,24,4,NA,NA,NA,NA,NA,NA,2,124,125,0.779874214,1.848606425,1.359634666,0.001485018,0.038535931,1.960000038,122.3351161,127.6648839,0.704343789,0.855404639,0.435288617,FALSE,NA,11/7/2012
2000-06-07_F_2F131,F_2F131,2000,6,7,BKT,1,NA,4,6,0,5,1,NA,NA,NA,NA,NA,2,12,13,0.413793103,5.993255665,2.448112674,0.030143233,0.173618066,1.960000038,8.201699159,17.79830084,0.073501695,0.754084512,8.629176174,FALSE,NA,11/7/2012
2000-06-08_F_2F095,F_2F095,2000,6,8,BKT,1,NA,3,14,2,2,NA,NA,NA,NA,NA,NA,1,18,18,0.75,0.424242424,0.651338947,0.011784512,0.108556491,1.960000038,16.72337566,19.27662434,0.537229277,0.962770723,2.16765873,FALSE,NA,11/7/2012
2000-06-12_F_3F084,F_3F084,2000,6,12,BKT,1,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.538461538,0.733799386,0.538461538,0.733799386,1.960000038,-0.438246796,2.438246796,-0.938246796,1.938246796,2.892857143,FALSE,NA,11/7/2012
2000-06-13_F_3F045,F_3F045,2000,6,13,BKT,1,NA,3,15,4,1,NA,NA,NA,NA,NA,NA,1,20,20,0.769230769,0.350838323,0.592316067,0.009745509,0.098719345,1.960000038,18.83906051,21.16093949,0.575740854,0.962720684,0.109490722,FALSE,NA,11/7/2012
2000-06-13_F_3F079,F_3F079,2000,6,13,BKT,1,Invalid Dataset,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-06-14_F_3F044,F_3F044,2000,6,14,BKT,1,NA,3,28,10,6,NA,NA,NA,NA,NA,NA,4,44,47,0.586666667,9.220124713,3.036465826,0.008408587,0.09169835,1.960000038,41.04852698,52.95147302,0.4069379,0.766395433,0.533009346,FALSE,NA,11/7/2012
2000-06-15_F_3F107,F_3F107,2000,6,15,BKT,1,NA,3,17,1,2,NA,NA,NA,NA,NA,NA,1,20,20,0.8,0.210597826,0.458909388,0.008423913,0.091781878,1.960000038,19.1005376,20.8994624,0.62010752,0.97989248,4.466290323,FALSE,NA,11/7/2012
2000-06-15_F_3F109,F_3F109,2000,6,15,BKT,1,NA,3,45,15,1,NA,NA,NA,NA,NA,NA,1,61,61,0.782051282,0.870542811,0.933028837,0.003012259,0.054884049,1.960000038,59.17126348,62.82873652,0.674478546,0.889624019,2.904929912,FALSE,NA,11/7/2012
2000-06-19_F_3F123,F_3F123,2000,6,19,BKT,1,NA,3,12,7,2,NA,NA,NA,NA,NA,NA,2,21,22,0.6,3.684380032,1.919473895,0.0171278,0.13087322,1.960000038,18.23783117,25.76216883,0.343488489,0.856511511,0.683417249,FALSE,NA,11/7/2012
2000-06-20_F_3F124,F_3F124,2000,6,20,BKT,1,NA,3,45,12,6,NA,NA,NA,NA,NA,NA,2,63,64,0.7,3.057939832,1.74869661,0.004064644,0.063754564,1.960000038,60.57255465,67.42744535,0.575041055,0.824958945,1.124260791,FALSE,NA,11/7/2012
2000-06-20_F_3F125,F_3F125,2000,6,20,BKT,1,NA,3,12,3,2,NA,NA,NA,NA,NA,NA,1,17,17,0.708333333,0.725653825,0.851853171,0.014809262,0.12169331,1.960000038,15.33036779,18.66963221,0.469814446,0.946852221,1.01474674,FALSE,NA,11/7/2012
2000-06-21_F_3F102,F_3F102,2000,6,21,BKT,1,NA,3,19,2,2,NA,NA,NA,NA,NA,NA,1,23,23,0.793103448,0.272817404,0.522319255,0.007578261,0.087053209,1.960000038,21.97625426,24.02374574,0.622479158,0.963727738,2.770816589,FALSE,NA,11/7/2012
2000-06-21_F_3F103,F_3F103,2000,6,21,BKT,1,NA,3,19,0,2,NA,NA,NA,NA,NA,NA,1,21,21,0.84,0.103302032,0.321406334,0.006456377,0.080351584,1.960000038,20.37004358,21.62995642,0.682510896,0.997489104,8.236900129,FALSE,NA,11/7/2012
2000-06-22_F_3F087,F_3F087,2000,6,22,BKT,1,NA,3,87,27,8,NA,NA,NA,NA,NA,NA,4,122,125,0.701149425,5.880969711,2.425071073,0.002071772,0.045516719,1.960000038,120.2468607,129.7531393,0.611936657,0.790362194,0.034357468,FALSE,NA,11/7/2012
2000-06-26_F_3F126,F_3F126,2000,6,26,BKT,1,NA,3,3,1,2,NA,NA,NA,NA,NA,NA,1,6,6,0.545454545,1.906876138,1.38089686,0.076275046,0.276179372,1.960000038,3.293442154,8.706557846,0.004142976,1.086766115,2.832696124,FALSE,NA,11/7/2012
2000-06-26_F_3F128,F_3F128,2000,6,26,BKT,1,NA,3,54,8,1,NA,NA,NA,NA,NA,NA,1,63,63,0.863013699,0.185863728,0.431119158,0.001858637,0.043111916,1.960000038,62.15500645,63.84499355,0.778514344,0.947513054,0.044258072,FALSE,NA,11/7/2012
2000-06-27_F_1F145,F_1F145,2000,6,27,BKT,1,NA,3,18,2,5,NA,NA,NA,NA,NA,NA,2,25,26,0.625,3.223384615,1.795378683,0.013245335,0.115088377,1.960000038,22.48105778,29.51894222,0.399426781,0.850573219,6.169540406,FALSE,NA,11/7/2012
2000-06-28_F_1F138,F_1F138,2000,6,28,BKT,1,NA,3,48,10,3,NA,NA,NA,NA,NA,NA,1,61,61,0.792207792,0.734678351,0.8571338,0.002869837,0.053570863,1.960000038,59.32001775,62.67998225,0.687208902,0.897206683,0.407204589,FALSE,NA,11/7/2012
2000-06-29_F_1F003,F_1F003,2000,6,29,BKT,1,NA,3,26,7,1,NA,NA,NA,NA,NA,NA,1,34,34,0.790697674,0.420113029,0.648161268,0.005186581,0.072017919,1.960000038,32.72960392,35.27039608,0.649542554,0.931852795,0.393859893,FALSE,NA,11/7/2012
2000-07-05_F_2F072,F_2F072,2000,7,5,BKT,1,NA,3,56,15,4,NA,NA,NA,NA,NA,NA,2,75,76,0.742574257,1.99964131,1.414086741,0.002880718,0.053672321,1.960000038,73.22838999,78.77161001,0.637376509,0.847772006,0.037967666,FALSE,NA,11/7/2012
2000-07-06_F_2F074,F_2F074,2000,7,6,BKT,1,NA,3,89,32,6,NA,NA,NA,NA,NA,NA,4,127,130,0.705555556,5.762760001,2.400574931,0.001957941,0.044248624,1.960000038,125.2948731,134.7051269,0.618828253,0.792282858,1.483851755,FALSE,NA,11/7/2012
2000-07-10_F_2F093,F_2F093,2000,7,10,BKT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-10_F_2F093,F_2F093,2000,7,10,SMB,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-10_F_2FVA5,F_2FVA5,2000,7,10,BKT,1,Invalid Dataset,1,72,NA,NA,NA,NA,NA,NA,NA,NA,0,72,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-11_F_2F135,F_2F135,2000,7,11,BKT,1,Invalid Dataset,3,41,0,0,NA,NA,NA,NA,NA,NA,0,41,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-11_F_2FVA4,F_2FVA4,2000,7,11,BKT,1,NA,3,94,25,8,NA,NA,NA,NA,NA,NA,3,127,129,0.729885057,4.07796905,2.01939819,0.001789271,0.042299781,1.960000038,125.0419795,132.9580205,0.646977487,0.812792628,0.195896618,FALSE,NA,11/7/2012
2000-07-12_F_2F075,F_2F075,2000,7,12,BKT,1,NA,3,61,21,11,NA,NA,NA,NA,NA,NA,6,93,98,0.61589404,13.56571291,3.683166153,0.00363162,0.060262923,1.960000038,90.78099434,105.2190057,0.497778711,0.734009368,0.708710924,FALSE,NA,11/7/2012
2000-07-12_F_2F076,F_2F076,2000,7,12,BKT,1,Invalid Dataset,1,68,NA,NA,NA,NA,NA,NA,NA,NA,0,68,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-18_F_2F040,F_2F040,2000,7,18,BKT,1,NA,3,44,14,4,NA,NA,NA,NA,NA,NA,2,62,63,0.712643678,2.535069625,1.592190197,0.003928368,0.062676693,1.960000038,59.87930721,66.12069279,0.589797359,0.835489997,0.138565089,FALSE,NA,11/7/2012
2000-07-18_F_2F050,F_2F050,2000,7,18,BKT,1,Invalid Dataset,1,17,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-19_F_1F132,F_1F132,2000,7,19,BKT,1,NA,3,22,1,0,NA,NA,NA,NA,NA,NA,1,23,23,0.958333333,0.001688122,0.041086757,0.001688122,0.041086757,1.960000038,22.91946996,23.08053004,0.877803289,1.038863378,0.045595326,FALSE,NA,11/7/2012
2000-07-20_F_2F038,F_2F038,2000,7,20,BKT,1,NA,3,4,3,0,NA,NA,NA,NA,NA,NA,1,7,7,0.7,0.334462169,0.578327043,0.037162463,0.192775681,1.960000038,5.866478995,8.133521005,0.322159665,1.077840335,2.203999706,FALSE,NA,11/7/2012
2000-07-20_F_2F038,F_2F038,2000,7,20,BRT,1,NA,3,2,1,0,NA,NA,NA,NA,NA,NA,1,3,3,0.75,0.070707071,0.265908012,0.070707071,0.265908012,1.960000038,2.478820297,3.521179703,0.228820297,1.271179703,0.509424603,FALSE,NA,11/7/2012
2000-07-20_F_2F039,F_2F039,2000,7,20,BKT,1,NA,3,15,5,4,NA,NA,NA,NA,NA,NA,2,24,25,0.6,4.186795491,2.046166047,0.015072464,0.122769963,1.960000038,20.98951455,29.01048545,0.359370873,0.840629127,1.248717949,FALSE,NA,11/7/2012
2000-07-20_F_2F039,F_2F039,2000,7,20,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-25_F_2F017,F_2F017,2000,7,25,BKT,1,NA,3,116,32,15,NA,NA,NA,NA,NA,NA,6,163,168,0.679166667,10.56668049,3.250643089,0.001677698,0.040959711,1.960000038,161.6287395,174.3712605,0.598885633,0.759447701,1.51553186,FALSE,NA,11/7/2012
2000-07-25_F_2F055,F_2F055,2000,7,25,BKT,1,Invalid Dataset,1,106,NA,NA,NA,NA,NA,NA,NA,NA,0,106,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-26_F_2F015,F_2F015,2000,7,26,BKT,1,NA,3,37,3,1,NA,NA,NA,NA,NA,NA,1,41,41,0.891304348,0.057598414,0.239996695,0.002303937,0.047999339,1.960000038,40.52960648,41.47039352,0.797225643,0.985383052,0.991579225,FALSE,NA,11/7/2012
2000-07-26_F_2F015,F_2F015,2000,7,26,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-26_F_2F015,F_2F015,2000,7,26,TGT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-07-26_F_2F016,F_2F016,2000,7,26,BKT,1,NA,3,47,19,11,NA,NA,NA,NA,NA,NA,8,77,84,0.553956835,24.1810803,4.917426186,0.005285854,0.072703882,1.960000038,74.36184468,93.63815532,0.411457226,0.696456443,0.483717313,FALSE,NA,11/7/2012
2000-07-27_F_1F030,F_1F030,2000,7,27,BKT,1,NA,3,29,11,1,NA,NA,NA,NA,NA,NA,1,41,41,0.759259259,0.839887674,0.916453858,0.00496975,0.070496451,1.960000038,39.20375044,42.79624956,0.621086216,0.897432302,2.152268898,FALSE,NA,11/7/2012
2000-07-27_F_1FVA2,F_1FVA2,2000,7,27,BKT,1,NA,3,12,1,0,NA,NA,NA,NA,NA,NA,1,13,13,0.928571429,0.004934864,0.07024859,0.004934864,0.07024859,1.960000038,12.86231276,13.13768724,0.790884191,1.066258666,0.084021514,FALSE,NA,11/7/2012
2000-07-27_F_1FVA3,F_1FVA3,2000,7,27,BKT,1,NA,3,47,10,2,NA,NA,NA,NA,NA,NA,1,59,59,0.808219178,0.53686301,0.732709363,0.002739097,0.052336383,1.960000038,57.56388965,60.43611035,0.705639867,0.910798489,0.127268677,FALSE,NA,11/7/2012
2000-07-31_F_1F118,F_1F118,2000,7,31,BKT,1,NA,3,68,8,5,NA,NA,NA,NA,NA,NA,1,81,81,0.818181818,0.613458529,0.783235934,0.001893391,0.043513107,1.960000038,79.46485757,82.53514243,0.732896128,0.903467509,5.010947903,FALSE,NA,11/7/2012
2000-08-01_F_1F007,F_1F007,2000,8,1,BKT,1,NA,3,36,6,0,NA,NA,NA,NA,NA,NA,1,42,42,0.875,0.092152325,0.303566014,0.002559787,0.050594336,1.960000038,41.40501061,42.59498939,0.775835102,0.974164898,1.020170097,FALSE,NA,11/7/2012
2000-08-01_F_1FVA1,F_1FVA1,2000,8,1,BKT,1,NA,3,53,10,5,NA,NA,NA,NA,NA,NA,1,68,68,0.772727273,1.128487098,1.062302734,0.002821218,0.053115137,1.960000038,65.91788664,70.08211336,0.668621605,0.876832941,2.254463086,FALSE,NA,11/7/2012
2000-08-02_F_2F067,F_2F067,2000,8,2,BKT,1,Invalid Dataset,1,8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-08-02_F_2F122,F_2F122,2000,8,2,BKT,1,Invalid Dataset,1,8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-08-07_F_3F019,F_3F019,2000,8,7,BKT,1,Invalid Dataset,1,110,NA,NA,NA,NA,NA,NA,NA,NA,0,110,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2000-08-07_F_3F020,F_3F020,2000,8,7,BKT,1,Invalid Dataset,1,70,NA,NA,NA,NA,NA,NA,NA,NA,0,70,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-05_F_2F095,F_2F095,2001,6,5,BKT,1,NA,3,23,15,2,NA,NA,NA,NA,NA,NA,3,40,42,0.615384615,5.849695416,2.418614359,0.008489354,0.09213769,1.960000038,37.25951586,46.74048414,0.434794743,0.795974487,3.761591207,FALSE,NA,11/7/2012
2001-06-05_F_2F131,F_2F131,2001,6,5,BKT,1,NA,3,23,5,1,NA,NA,NA,NA,NA,NA,1,29,29,0.805555556,0.276809578,0.52612696,0.005649175,0.075160994,1.960000038,27.96879116,30.03120884,0.658240007,0.952871104,0.068683092,FALSE,NA,11/7/2012
2001-06-06_F_1F133,F_1F133,2001,6,6,BKT,1,Invalid Dataset,1,48,NA,NA,NA,NA,NA,NA,NA,NA,0,48,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-07_F_3F143,F_3F143,2001,6,7,BKT,1,Invalid Dataset,1,10,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-07_F_3F144,F_3F144,2001,6,7,BKT,1,Invalid Dataset,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-11_F_3F084,F_3F084,2001,6,11,BKT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-11_F_3F084,F_3F084,2001,6,11,BRT,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-12_F_3F045,F_3F045,2001,6,12,BKT,1,NA,3,12,5,4,NA,NA,NA,NA,NA,NA,3,21,23,0.525,9.268350347,3.044396549,0.021403173,0.146298232,1.960000038,17.03298276,28.96701724,0.238255465,0.811744535,0.702568628,FALSE,NA,11/7/2012
2001-06-13_F_3F044,F_3F044,2001,6,13,BKT,1,NA,3,30,5,3,NA,NA,NA,NA,NA,NA,1,38,38,0.775510204,0.603134226,0.776617169,0.00498458,0.070601561,1.960000038,36.47783035,39.52216965,0.637131145,0.913889263,1.95421718,FALSE,NA,11/7/2012
2001-06-14_F_3F107,F_3F107,2001,6,14,BKT,1,NA,3,43,8,4,NA,NA,NA,NA,NA,NA,1,55,55,0.774647887,0.885133725,0.940815458,0.003457554,0.058800966,1.960000038,53.1560017,56.8439983,0.659397994,0.889897781,1.83651351,FALSE,NA,11/7/2012
2001-06-14_F_3F109,F_3F109,2001,6,14,BKT,1,NA,3,43,12,2,NA,NA,NA,NA,NA,NA,1,57,57,0.780821918,0.830016318,0.911052314,0.003242251,0.05694077,1.960000038,55.21433747,58.78566253,0.669218009,0.892425826,0.583017489,FALSE,NA,11/7/2012
2001-06-18_F_3F123,F_3F123,2001,6,18,BKT,1,NA,3,29,9,1,NA,NA,NA,NA,NA,NA,1,39,39,0.78,0.575582991,0.75867186,0.004756884,0.068970169,1.960000038,37.51300315,40.48699685,0.644818469,0.915181531,1.017960563,FALSE,NA,11/7/2012
2001-06-19_F_3F025,F_3F025,2001,6,19,BKT,1,Invalid Dataset,1,48,NA,NA,NA,NA,NA,NA,NA,NA,0,48,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-06-20_F_3F124,F_3F124,2001,6,20,BKT,1,NA,3,72,13,3,NA,NA,NA,NA,NA,NA,1,88,88,0.822429907,0.614832711,0.78411269,0.001703138,0.041269089,1.960000038,86.46313913,89.53686087,0.741542492,0.903317321,0.23231029,FALSE,NA,11/7/2012
2001-06-20_F_3F125,F_3F125,2001,6,20,BKT,1,NA,3,37,12,2,NA,NA,NA,NA,NA,NA,1,51,51,0.76119403,1.014113699,1.007032124,0.003961382,0.062939508,1.960000038,49.02621704,52.97378296,0.637832595,0.884555465,0.919196651,FALSE,NA,11/7/2012
2001-06-21_F_3F102,F_3F102,2001,6,21,BKT,1,NA,3,29,8,2,NA,NA,NA,NA,NA,NA,1,39,39,0.764705882,0.734425154,0.856986087,0.005100175,0.071415507,1.960000038,37.32030727,40.67969273,0.624731488,0.904680277,0.240775974,FALSE,NA,11/7/2012
2001-06-21_F_3F103,F_3F103,2001,6,21,BKT,1,NA,3,20,9,2,NA,NA,NA,NA,NA,NA,2,31,32,0.659574468,2.586130627,1.608145089,0.009480559,0.09736816,1.960000038,28.84803563,35.15196437,0.468732875,0.850416061,0.599963021,FALSE,NA,11/7/2012
2001-06-26_F_3F126,F_3F126,2001,6,26,BKT,1,NA,3,14,1,0,NA,NA,NA,NA,NA,NA,1,15,15,0.9375,0.003779855,0.061480522,0.003779855,0.061480522,1.960000038,14.87949818,15.12050182,0.816998176,1.058001824,0.07189434,FALSE,NA,11/7/2012
2001-06-26_F_3F128,F_3F128,2001,6,26,BKT,1,NA,3,80,25,2,NA,NA,NA,NA,NA,NA,2,107,108,0.769784173,1.878040316,1.37041611,0.001800218,0.042428971,1.960000038,105.3139844,110.6860156,0.686623389,0.852944956,3.227858114,FALSE,NA,11/7/2012
2001-06-27_F_1F138,F_1F138,2001,6,27,BKT,1,NA,3,109,37,10,NA,NA,NA,NA,NA,NA,5,156,160,0.693333333,8.356433317,2.890749612,0.001668522,0.040847549,1.960000038,154.3341308,165.6658692,0.613272138,0.773394529,0.31518305,FALSE,NA,11/7/2012
2001-06-28_F_1F003,F_1F003,2001,6,28,BKT,1,NA,3,53,10,1,NA,NA,NA,NA,NA,NA,1,64,64,0.842105263,0.301238503,0.548851987,0.002091934,0.045737666,1.960000038,62.92425011,65.07574989,0.752459439,0.931751088,0.364732266,FALSE,NA,11/7/2012
2001-06-28_F_1F145,F_1F145,2001,6,28,BKT,1,NA,3,65,16,6,NA,NA,NA,NA,NA,NA,2,87,88,0.737288136,2.501023537,1.581462468,0.00254371,0.050435203,1.960000038,84.90033356,91.09966644,0.638435137,0.836141134,0.585744319,FALSE,NA,11/7/2012
2001-07-02_F_2F074,F_2F074,2001,7,2,BKT,1,NA,3,41,10,4,NA,NA,NA,NA,NA,NA,2,55,56,0.723684211,1.932727631,1.390225748,0.004227478,0.065019061,1.960000038,53.27515753,58.72484247,0.59624685,0.851121571,0.399479756,FALSE,NA,11/7/2012
2001-07-03_F_2F072,F_2F072,2001,7,3,BKT,1,NA,3,45,10,2,NA,NA,NA,NA,NA,NA,1,57,57,0.802816901,0.571203784,0.755780248,0.002914305,0.053984303,1.960000038,55.51867071,58.48132929,0.697007667,0.908626136,0.149152764,FALSE,NA,11/7/2012
2001-07-09_F_2F093,F_2F093,2001,7,9,BKT,1,NA,3,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,0.333333333,4.108108108,2.026846839,1.027027027,1.013423419,1.960000038,-2.972619804,4.972619804,-1.652976569,2.319643235,5.578460039,FALSE,NA,11/7/2012
2001-07-09_F_2F093,F_2F093,2001,7,9,SMB,1,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-07-09_F_2FVA4,F_2FVA4,2001,7,9,BKT,1,NA,3,96,42,15,NA,NA,NA,NA,NA,NA,11,153,163,0.6,27.2979066,5.22473986,0.002311728,0.048080428,1.960000038,152.7595099,173.2404901,0.505762361,0.694237639,0.273210949,FALSE,NA,11/7/2012
2001-07-09_F_2FVA5,F_2FVA5,2001,7,9,BKT,1,Invalid Dataset,1,95,NA,NA,NA,NA,NA,NA,NA,NA,0,95,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-07-10_F_2F135,F_2F135,2001,7,10,BKT,1,NA,3,80,35,10,NA,NA,NA,NA,NA,NA,7,125,131,0.631313131,15.03773898,3.877852368,0.002569297,0.05068823,1.960000038,123.3994094,138.6005906,0.5319642,0.730662063,0.894737627,FALSE,NA,11/7/2012
2001-07-11_F_2F075,F_2F075,2001,7,11,BKT,1,NA,3,64,27,9,NA,NA,NA,NA,NA,NA,6,100,105,0.625,13.01751479,3.607979323,0.003279797,0.057269513,1.960000038,97.92836053,112.0716395,0.512751754,0.737248246,0.281029164,FALSE,NA,11/7/2012
2001-07-11_F_2F076,F_2F076,2001,7,11,BKT,1,Invalid Dataset,1,56,NA,NA,NA,NA,NA,NA,NA,NA,0,56,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
2001-07-12_F_2F113,F_2F113,2001,7,12,BKT,1,Invalid Dataset,1,32,NA,NA,NA,NA,NA,NA,NA,NA,0,32,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
